"id","document_id","item_id","sup_id","unit_price","vat","quoted_qty","bid_no","quote_date","rfq_no","total","bid_document"
"5747","TD2203319","Item220331766","SUP140","60500","excl","10","4","2022-03-23","10224525","2530000","bids/Xerox Scan_29032022165830.PDF"
"5748","TD2203319","Item22033195","SUP140","60500","excl","10","4","2022-03-23","10224525","2530000","bids/Xerox Scan_29032022165830.PDF"
"5749","TD2203319","Item220331245","SUP140","66000","excl","10","4","2022-03-23","10224525","2530000","bids/Xerox Scan_29032022165830.PDF"
"5750","TD2203319","Item220331297","SUP140","66000","excl","10","4","2022-03-23","10224525","2530000","bids/Xerox Scan_29032022165830.PDF"
"5751","TD2203319","Item220331766","SUP183","58000","excl","10","5","2022-03-23","10224525","2460000","bids/Xerox Scan_29032022165854.PDF"
"5752","TD2203319","Item22033195","SUP183","58000","excl","10","5","2022-03-23","10224525","2460000","bids/Xerox Scan_29032022165854.PDF"
"5753","TD2203319","Item220331245","SUP183","65000","excl","10","5","2022-03-23","10224525","2460000","bids/Xerox Scan_29032022165854.PDF"
"5754","TD2203319","Item220331297","SUP183","65000","excl","10","5","2022-03-23","10224525","2460000","bids/Xerox Scan_29032022165854.PDF"
"5755","TD22033123","Item220331116","SUP15","30000","excl","10","1","2022-03-23","10224525","1300000","bids/1648710825Xerox Scan_29032022165640.PDF"
"5756","TD22033123","Item220331930","SUP15","30000","excl.","10","1","2022-03-23","10224525","1300000","bids/1648710825Xerox Scan_29032022165640.PDF"
"5757","TD22033123","Item220331144","SUP15","35000","excl.","10","1","2022-03-23","10224525","1300000","bids/1648710825Xerox Scan_29032022165640.PDF"
"5758","TD22033123","Item220331897","SUP15","35000","excl.","10","1","2022-03-23","10224525","1300000","bids/1648710825Xerox Scan_29032022165640.PDF"
"5759","TD22033123","Item220331116","SUP752","55000","excl","10","2","2022-03-23","10224525","2374000","bids/1648710869Xerox Scan_29032022165708.PDF"
"5760","TD22033123","Item220331930","SUP752","55000","excl","10","2","2022-03-23","10224525","2374000","bids/1648710869Xerox Scan_29032022165708.PDF"
"5761","TD22033123","Item220331144","SUP752","63700","excl","10","2","2022-03-23","10224525","2374000","bids/1648710869Xerox Scan_29032022165708.PDF"
"5762","TD22033123","Item220331897","SUP752","63700","excl","10","2","2022-03-23","10224525","2374000","bids/1648710869Xerox Scan_29032022165708.PDF"
"5763","TD22033123","Item220331116","SUP422","65250","excl","10","3","2022-03-23","10224525","2784000","bids/1648710919Xerox Scan_29032022165755.PDF"
"5764","TD22033123","Item220331930","SUP422","65250","excl","10","3","2022-03-23","10224525","2784000","bids/1648710919Xerox Scan_29032022165755.PDF"
"5765","TD22033123","Item220331144","SUP422","73950","excl","10","3","2022-03-23","10224525","2784000","bids/1648710919Xerox Scan_29032022165755.PDF"
"5766","TD22033123","Item220331897","SUP422","73950","excl","10","3","2022-03-23","10224525","2784000","bids/1648710919Xerox Scan_29032022165755.PDF"
"5767","TD22033123","Item220331116","SUP140","60500","excl","10","4","2022-03-23","10224525","2530000","bids/1648710958Xerox Scan_29032022165830.PDF"
"5768","TD22033123","Item220331930","SUP140","60500","excl","10","4","2022-03-23","10224525","2530000","bids/1648710958Xerox Scan_29032022165830.PDF"
"5769","TD22033123","Item220331144","SUP140","66000","excl","10","4","2022-03-23","10224525","2530000","bids/1648710958Xerox Scan_29032022165830.PDF"
"5770","TD22033123","Item220331897","SUP140","66000","excl","10","4","2022-03-23","10224525","2530000","bids/1648710958Xerox Scan_29032022165830.PDF"
"5771","TD22033123","Item220331116","SUP183","58000","excl","10","5","2022-03-23","10224525","2460000","bids/1648711002Xerox Scan_29032022165854.PDF"
"5772","TD22033123","Item220331930","SUP183","58000","excl","10","5","2022-03-23","10224525","2460000","bids/1648711002Xerox Scan_29032022165854.PDF"
"5773","TD22033123","Item220331144","SUP183","65000","excl","10","5","2022-03-23","10224525","2460000","bids/1648711002Xerox Scan_29032022165854.PDF"
"5774","TD22033123","Item220331897","SUP183","65000","excl","10","5","2022-03-23","10224525","2460000","bids/1648711002Xerox Scan_29032022165854.PDF"
"5775","TD22033146","Item22033130","SUP15","13000","excl","10","1","2022-03-15","10224444","530000","bids/Xerox Scan_29032022170858.PDF"
"5776","TD22033146","Item220331415","SUP15","22000","excl.","10","1","2022-03-15","10224444","530000","bids/Xerox Scan_29032022170858.PDF"
"5777","TD22033146","Item220331906","SUP15","18000","excl.","10","1","2022-03-15","10224444","530000","bids/Xerox Scan_29032022170858.PDF"
"5778","TD22033146","Item22033130","SUP998","5250","excl","10","2","2022-03-15","10224444","411375","bids/Xerox Scan_29032022170927.PDF"
"5779","TD22033146","Item220331415","SUP998","27990","excl","10","2","2022-03-15","10224444","411375","bids/Xerox Scan_29032022170927.PDF"
"5780","TD22033146","Item220331906","SUP998","7897.5","excl","10","2","2022-03-15","10224444","411375","bids/Xerox Scan_29032022170927.PDF"
"5781","TD22033146","Item22033130","SUP503","5096","excl","10","3","2022-03-15","10224444","320320","bids/Xerox Scan_29032022170949.PDF"
"5782","TD22033146","Item220331415","SUP503","17472","excl","10","3","2022-03-15","10224444","320320","bids/Xerox Scan_29032022170949.PDF"
"5783","TD22033146","Item220331906","SUP503","9464","excl","10","3","2022-03-15","10224444","320320","bids/Xerox Scan_29032022170949.PDF"
"5784","TD22033146","Item22033130","SUP754","5800","excl","10","4","2022-03-15","10224444","436242.2","bids/Xerox Scan_29032022171022.PDF"
"5785","TD22033146","Item220331415","SUP754","29124.22","excl","10","4","2022-03-15","10224444","436242.2","bids/Xerox Scan_29032022171022.PDF"
"5786","TD22033146","Item220331906","SUP754","8700","excl","10","4","2022-03-15","10224444","436242.2","bids/Xerox Scan_29032022171022.PDF"
"5787","TD22033146","Item22033130","SUP183","11500","excl","10","5","2022-03-15","10224444","325000","bids/Xerox Scan_29032022171041.PDF"
"5788","TD22033146","Item220331415","SUP183","11500","excl","10","5","2022-03-15","10224444","325000","bids/Xerox Scan_29032022171041.PDF"
"5789","TD22033146","Item220331906","SUP183","9500","excl","10","5","2022-03-15","10224444","325000","bids/Xerox Scan_29032022171041.PDF"
"5790","TD22033146","Item22033130","SUP628","7650","excl","10","6","2022-03-15","10224444","373000","bids/Xerox Scan_29032022171059.PDF"
"5791","TD22033146","Item220331415","SUP628","7650","excl","10","6","2022-03-15","10224444","373000","bids/Xerox Scan_29032022171059.PDF"
"5792","TD22033146","Item220331906","SUP628","22000","excl","10","6","2022-03-15","10224444","373000","bids/Xerox Scan_29032022171059.PDF"
"5793","TD22033146","Item22033130","SUP752","14000","excl","10","7","2022-03-15","10224444","395000","bids/Xerox Scan_29032022171116.PDF"
"5794","TD22033146","Item220331415","SUP752","14000","excl","10","7","2022-03-15","10224444","395000","bids/Xerox Scan_29032022171116.PDF"
"5795","TD22033146","Item220331906","SUP752","11500","excl","10","7","2022-03-15","10224444","395000","bids/Xerox Scan_29032022171116.PDF"
"5796","TD22033146","Item22033130","SUP700","7500","excl","10","8","2022-03-15","10224444","185000","bids/Xerox Scan_29032022171136.PDF"
"5797","TD22033146","Item220331415","SUP700","5500","excl","10","8","2022-03-15","10224444","185000","bids/Xerox Scan_29032022171136.PDF"
"5798","TD22033146","Item220331906","SUP700","5500","excl","10","8","2022-03-15","10224444","185000","bids/Xerox Scan_29032022171136.PDF"
"5799","TD22033146","Item22033130","SUP343","1876.08","excl","10","9","2022-03-15","10224444","148897","bids/Xerox Scan_29032022171153.PDF"
"5800","TD22033146","Item220331415","SUP343","8662.97","excl","10","9","2022-03-15","10224444","148897","bids/Xerox Scan_29032022171153.PDF"
"5801","TD22033146","Item220331906","SUP343","4350.65","excl","10","9","2022-03-15","10224444","148897","bids/Xerox Scan_29032022171153.PDF"
"5802","TD22033146","Item22033130","SUP226","11900","excl","10","10","2022-03-15","10224444","337000","bids/Xerox Scan_29032022171211.PDF"
"5803","TD22033146","Item220331415","SUP226","11900","excl","10","10","2022-03-15","10224444","337000","bids/Xerox Scan_29032022171211.PDF"
"5804","TD22033146","Item220331906","SUP226","9900","excl","10","10","2022-03-15","10224444","337000","bids/Xerox Scan_29032022171211.PDF"
"5805","TD22033146","Item22033130","SUP521","6500","excl","10","11","2022-03-15","10224444","460000","bids/Xerox Scan_29032022171234.PDF"
"5806","TD22033146","Item220331415","SUP521","31000","excl","10","11","2022-03-15","10224444","460000","bids/Xerox Scan_29032022171234.PDF"
"5807","TD22033146","Item220331906","SUP521","8500","excl","10","11","2022-03-15","10224444","460000","bids/Xerox Scan_29032022171234.PDF"
"5808","TD22033146","Item22033130","SUP140","4920","excl","10","12","2022-03-15","10224444","229900","bids/Xerox Scan_29032022171255.PDF"
"5809","TD22033146","Item220331415","SUP140","7800","excl","10","12","2022-03-15","10224444","229900","bids/Xerox Scan_29032022171255.PDF"
"5810","TD22033146","Item220331906","SUP140","10270","excl","10","12","2022-03-15","10224444","229900","bids/Xerox Scan_29032022171255.PDF"
"5811","TD22033129","Item220331980","SUP946","211795","excl","4","1","2022-03-23","10226465","847180","bids/Xerox Scan_29032022170324.PDF"
"5812","TD22033129","Item220331980","SUP823","355497","excl","4","2","2022-03-23","10226465","1421988","bids/1648722797Xerox Scan_29032022170355.PDF"
"5813","TD22033129","Item220331980","SUP532","719000","excl","4","3","2022-03-23","10226465","2876000","bids/Xerox Scan_29032022170426.PDF"
"5814","TD22033129","Item220331980","SUP833","630000","excl","4","4","2022-03-23","10226465","2520000","bids/Xerox Scan_29032022170448.PDF"
"5815","TD22033129","Item220331980","SUP425","593600","excl","4","5","2022-03-23","10226465","2374400","bids/Xerox Scan_29032022170503.PDF"
"5816","TD22033129","Item220331980","SUP423","630000","excl","4","6","2022-03-23","10226465","2520000","bids/Xerox Scan_29032022170526.PDF"
"5817","TD22033129","Item220331980","SUP954","916666","excl","4","7","2022-03-23","10226465","3666664","bids/Xerox Scan_29032022170552.PDF"
"5818","TD22033129","Item220331980","SUP998","370530","excl","4","8","2022-03-23","10226465","1482120","bids/Xerox Scan_29032022170610.PDF"
"5819","TD22033129","Item220331980","SUP334","650000","excl","4","9","2022-03-23","10226465","2600000","bids/Xerox Scan_29032022170632.PDF"
"5820","TD22033129","Item220331980","SUP727","625000","excl","4","10","2022-03-23","10226465","2500000","bids/Xerox Scan_29032022170650.PDF"
"5821","TD22033129","Item220331980","SUP754","583760.7","excl","4","11","2022-03-23","10226465","2335042.8","bids/Xerox Scan_29032022170708.PDF"
"5822","TD22033129","Item220331980","SUP327","720100","excl","4","12","2022-03-23","10226465","2880400","bids/Xerox Scan_29032022170727.PDF"
"5823","TD22033129","Item220331980","SUP752","720050","excl","4","13","2022-03-23","10226465","2880200","bids/Xerox Scan_29032022170742.PDF"
"5824","TD22033129","Item220331980","SUP183","720000","excl","4","14","2022-03-23","10226465","2880000","bids/Xerox Scan_29032022170758.PDF"
"5825","TD22033156","Item220331640","SUP658","10600","excl","250","1","2022-01-31","10223729","2650000","bids/Xerox Scan_31032022182938.PDF"
"5826","TD22033156","Item220331640","SUP532","12700","excl","250","2","2022-01-31","10223729","3175000","bids/Xerox Scan_31032022183040.PDF"
"5827","TD22033156","Item220331640","SUP140","5980","excl","250","3","2022-01-31","10223729","1495000","bids/Xerox Scan_31032022183104.PDF"
"5828","TD22033156","Item220331640","SUP452","8750","excl","250","4","2022-01-31","10223729","2187500","bids/Xerox Scan_31032022183120.PDF"
"5829","TD22033156","Item220331640","SUP700","9150","excl","250","5","2022-01-31","10223729","2287500","bids/Xerox Scan_31032022183145.PDF"
"5830","TD22033156","Item220331640","SUP425","9500","excl","250","6","2022-01-31","10223729","2375000","bids/Xerox Scan_31032022183205.PDF"
"5831","TD2203311","Item220331375","SUP423","2800","excl","500","1","2022-03-31","10227791","1400000","bids/Xerox Scan_31032022181941.PDF"
"5832","TD2203311","Item220331375","SUP425","2500","excl","500","2","2022-03-31","10227791","1250000","bids/Xerox Scan_31032022182010.PDF"
"5833","TD2203311","Item220331375","SUP334","2550","excl","500","3","2022-03-31","10227791","1275000","bids/Xerox Scan_31032022182038.PDF"
"5834","TD2203311","Item220331375","SUP99","2875","excl","500","4","2022-03-31","10227791","1437500","bids/Xerox Scan_31032022182100.PDF"
"5835","TD2203311","Item220331375","SUP833","2750","excl","500","5","2022-03-31","10227791","1375000","bids/Xerox Scan_31032022182119.PDF"
"5836","TD2203311","Item220331375","SUP183","2750","excl","500","6","2022-03-31","10227791","1375000","bids/Xerox Scan_31032022182146.PDF"
"5837","TD2203311","Item220331375","SUP327","2800","excl","500","7","2022-03-31","10227791","1400000","bids/Xerox Scan_31032022182212.PDF"
"5838","TD2203311","Item220331375","SUP752","3000","excl","500","8","2022-03-31","10227791","1500000","bids/Xerox Scan_31032022182251.PDF"
"5839","TD2203311","Item220331375","SUP727","3000","excl","500","9","2022-03-31","10227791","1500000","bids/Xerox Scan_31032022182312.PDF"
"5840","TD2203311","Item220331375","SUP649","2720","excl","500","10","2022-03-30","10227791","1360000","bids/Xerox Scan_31032022182336.PDF"
"5841","TD2203311","Item220331375","SUP343","2835","excl","500","11","2022-03-31","10227791","1417500","bids/Xerox Scan_31032022182359.PDF"
"5842","TD2203311","Item220331375","SUP104","3100","excl","500","12","2022-03-31","10227791","1550000","bids/Xerox Scan_31032022182424.PDF"
"5843","TD2203311","Item220331375","SUP537","3300","excl","500","13","2022-03-31","10227791","1650000","bids/Xerox Scan_31032022182500.PDF"
"5844","TD2203311","Item220331375","SUP617","2600","excl","500","14","2022-03-31","10227791","1300000","bids/Xerox Scan_31032022182525.PDF"
"5845","TD2203311","Item220331375","SUP998","2855","excl","500","15","2022-03-31","10227791","1427500","bids/Xerox Scan_31032022182548.PDF"
"5846","TD2203311","Item220331375","SUP658","3360","excl","500","16","2022-03-31","10227791","1680000","bids/Xerox Scan_31032022182614.PDF"
"5847","TD22033121","Item22033143","SUP649","2950","excl","500","1","2022-03-31","10227438","1475000","bids/Xerox Scan_31032022181508.PDF"
"5848","TD22033121","Item22033143","SUP422","2938","excl","500","2","2022-03-31","10227438","1469000","bids/Xerox Scan_31032022181530.PDF"
"5849","TD22033121","Item22033143","SUP163","2250","excl","500","3","2022-03-31","10227438","1125000","bids/Xerox Scan_31032022181550.PDF"
"5850","TD22033121","Item22033143","SUP343","3030","excl","500","4","2022-03-31","10227438","1515000","bids/Xerox Scan_31032022181609.PDF"
"5851","TD22033121","Item22033143","SUP262","2100","excl","500","5","2022-03-31","10227438","1050000","bids/Xerox Scan_31032022181623.PDF"
"5852","TD22033121","Item22033143","SUP954","2160","excl","500","6","2022-03-31","10227438","1080000","bids/Xerox Scan_31032022181643.PDF"
"5853","TD22033121","Item22033143","SUP532","2970","excl","500","7","2022-03-31","10227438","1485000","bids/Xerox Scan_31032022181703.PDF"
"5854","TD22033121","Item22033143","SUP658","2665","excl","500","8","2022-03-31","10227438","1332500","bids/Xerox Scan_31032022181803.PDF"
"5855","TD22033121","Item22033143","SUP423","2040","excl","500","9","2022-03-31","10227438","1020000","bids/Xerox Scan_31032022181829.PDF"
"5856","TD22033113","Item220331628","SUP99","1600","excl","300","1","2022-03-31","10227119","480000","bids/Xerox Scan_31032022175119.PDF"
"5857","TD22033113","Item220331628","SUP334","1350","excl","300","2","2022-03-31","10227119","405000","bids/Xerox Scan_31032022175140.PDF"
"5858","TD22033113","Item220331628","SUP727","2000","excl","300","3","2022-03-31","10227119","600000","bids/Xerox Scan_31032022175155.PDF"
"5859","TD22033113","Item220331628","SUP658","1764","excl","300","4","2022-03-31","10227119","529200","bids/Xerox Scan_31032022175214.PDF"
"5860","TD22033113","Item220331628","SUP423","1470","excl","300","5","2022-03-31","10227119","441000","bids/Xerox Scan_31032022175238.PDF"
"5861","TD22033113","Item220331628","SUP998","2855","excl","300","6","2022-03-31","10227119","856500","bids/Xerox Scan_31032022175305.PDF"
