"document_id","rfq_date","scope_of_work","closing_date","closing_time","rfq_no","advert","pr_number","pr_date","tender_opened","tac_date","region"
"TD23050440","2023-03-21","Customised notebook diary for Post Graduate Trainees","2023-04-27","10:00","10246989","adverts/Xerox Scan_04052023104349.PDF","acc473210","2023-04-21","2023-04-27","2023-05-04","harare"
"TD23050462","2023-04-21","TONNER CARTRIDGES HP55A & 05A FOR STOCK REPLENISHMENT ","2023-04-26","10:00","RE10245825","adverts/Xerox Scan_04052023104127.PDF","acc473000","2023-04-21","2023-04-26","2023-05-04","harare"
"TD23050466","2023-04-21"," ","2023-04-25","10:00","RE10245108","adverts/Xerox Scan_04052023104426.PDF","acc404088","2023-04-21","2023-04-25","2023-05-04","harare"
"TD23050475","2023-04-11"," J-KITS 120-185MM2 11KV XLPE REF stf 3037447 mabvuku","2023-04-13","10:00","10247389","adverts/1683195476Xerox Scan_04052023104542.PDF","acc404088","2023-04-11","2023-04-13","2023-05-04","harare"
"TD23050479","2023-04-11","JOINTING KITS 120-185MM2 11KV PILC stf3037447   mabvuku","2023-04-13","10:00","10247383","adverts/Xerox Scan_04052023104652.PDF","acc404088","2023-04-11","2023-04-13","2023-05-04","harare"
"TD23050493","2023-04-11"," J-KITS 120-185MM2 11KV XLPE REF stf 3037447 mabvuku","2023-04-13","10:00","10247389","adverts/Xerox Scan_04052023104542.PDF","acc404088","2023-04-11","2023-04-13","2023-05-04","harare"
"TD23050557","2023-05-03"," SLEEVE CRIMPING 185MM2   REQUIRED FOR MABELREIN DEPOT REF STFs 3050142,3050151,305153 & 3050170","2023-05-05","10:00","10248381","adverts/Xerox Scan_05052023142422.PDF","acc404085","2023-05-03","2023-05-05","2023-05-05","harare"
"TD23050571","2023-05-03"," JOINTING KITS 120-185MM2 11KV 3C XLPE FOR MABELREIN DEPOT REF STFs 3050142,3050151,305153 & 3050170","2023-05-05","10:00","10248380","adverts/Xerox Scan_05052023142357.PDF","acc404085","2023-05-03","2023-05-05","2023-05-05","harare"
"TD23051053","2023-04-19"," SUPPLY AND SERVICE OF SANITARY BINS FOR  6 MONTHS","2023-04-26","10:00","10247724","adverts/Xerox Scan_10052023130335.PDF","acc404110","2023-04-19","2023-04-26","2023-04-26","harare"
"TD23051074","2023-04-14","PRINTING OF A5 BROCHURE ON GLOSS 24 PAGES","2023-04-20","10:00","10247277","adverts/Xerox Scan_10052023125734.PDF","acc466605","2023-04-14","2023-04-20","2023-04-20","harare"
"TD23051122","2023-04-14"," 80 x 83 mm THERMAL TILL ROLLS","2023-04-19","10:00","10245267","adverts/Xerox Scan_10052023130037.PDF","acc473010","2023-04-14","2023-04-19","2023-05-11","harare"
"TD23051189","2023-04-19"," PRE RETIREMENT TRAINING FOR 80 PEOPLE","2023-05-24","10:00","10247270","adverts/Xerox Scan_10052023125017.PDF","acc473660","2023-04-19","2023-04-24","2023-05-11","harare"
"TD23051279","2023-05-21"," MONEY COUNTERS WHICH DETECTS FAKE NOTES FOR WYNNE STREET BANKING HALL*7 CASHIERS","2023-05-27","10:00","10244505","adverts/Xerox Scan_12052023111606.PDF","acc475300","2023-05-21","2023-05-27","2023-05-12","harare"
"TD23051616","2023-05-11"," CABLE TRENCHING R.MANYIKA / FOURTH STREET","2023-05-15","10:00","10248688","adverts/Xerox Scan_16052023134542.PDF","acc404088","2023-05-16","2023-05-15","2023-05-16","harare"
"TD2305162","2023-05-11"," CABLE TRENCHING / SECOND STREET ","2023-05-15","10:00","10248683","adverts/Xerox Scan_16052023133817.PDF","acc404088","2023-05-16","2023-05-15","2023-05-16","harare"
"TD23051658","2023-05-11"," CABLE TRENCHING UNION AVE / FIRST STREET","2023-05-15","10:00","102468684","adverts/1684242699Xerox Scan_16052023133226.PDF","acc404088","2023-05-16","2023-05-15","2023-05-16","harare"
"TD23051670","2023-05-11"," CABLE TRENCHING  N.MANDELA / FIRST STREET","2023-05-15","10:00","10248686","adverts/Xerox Scan_16052023134326.PDF","acc404088","2023-05-16","2023-05-15","2023-05-16","harare"
"TD23051687","2023-05-11"," CABLE TRENCHING SAMORA MACHEL AVE / ED MUNANGAGWA  ROADS","2023-05-15","10:00","10248682","adverts/Xerox Scan_16052023133526.PDF","acc404088","2023-05-16","2023-05-15","2023-05-16","harare"
"TD23051692","2023-05-11"," CABLE TRENCHING  J.MOYO / FIRST STREET","2023-05-15","10:00","10248687","adverts/Xerox Scan_16052023134115.PDF","acc404088","2023-05-16","2023-05-15","2023-05-16","harare"
"TD23051712","2023-05-12"," JOINTING KITS 120-185MM2 11KV XLPE   AND PILC RUWA CB 79,89,49 79 AND 129 REF STF 3055775 RUWA","2023-05-17","10:00","10248759","adverts/Xerox Scan_17052023112544.PDF","acc404085","2023-05-12","2023-05-17","2023-05-17","harare"
"TD23051722","2023-05-12"," MCB S/P AC 60 AMP FOR PPMS AND LOOPED SERVICES  REF MR MBAVARIRA","2023-05-16","10:00","10246091","adverts/Xerox Scan_17052023081616.PDF","acc404085","2023-05-12","2023-05-16","2023-05-17","harare"
"TD23051758","2023-05-12"," JOINTING KITS 120-185MM2 11KV PILC  FOR STOCK REPLENISHMENT","2023-05-17","10:00","10248755","adverts/Xerox Scan_17052023111924.PDF","acc404085","2023-05-12","2023-05-17","2023-05-17","harare"
"TD23051771","2023-05-12"," JOINTING KITS 120-185MM2 11KV XLPE  FOR STOCK REPLENISHMENT","2023-05-17","10:00","10248754","adverts/Xerox Scan_17052023112303.PDF","acc404085","2023-05-12","2023-05-17","2023-05-17","harare"
"TD23051775","2023-05-12"," WIRE GALV STAY 45 TON 7/14 ''STRAIN''   REF STF 2447592, WATERFALLS DEPOT","2023-05-16","10:00","10248577","adverts/Xerox Scan_17052023081519.PDF","acc404085","2023-05-12","2023-05-16","2023-05-17","harare"
"TD23051776","2023-05-12"," J/KITS 120-185MM 3C 11KV PILC8  REQUIRED FOR OPS & MAINS REF STF 3056825","2023-05-16","10:00","10248713","adverts/Xerox Scan_17052023081553.PDF","acc404085","2023-05-12","2023-05-16","2023-05-17","harare"
"TD23051779","2023-05-12","LINE MATERIAL  REF STF 2447592, WATERFALLS DEPORT","2023-05-16","10:00","10248534","adverts/Xerox Scan_17052023081644.PDF","acc404086","2023-05-12","2023-05-16","2023-05-17","harare"
"TD23052217","2023-05-16"," IRON D-3.5SHACKLE TYPE INSUL. DWG FOR  PREPAYMENT METER AND LOOPED SERVICES MATERIAL","2023-05-19","10:00","10245966","adverts/Xerox Scan_22052023120506.PDF","acc404086","2023-05-16","2023-05-19","2023-05-22","harare"
"TD23052220","2023-05-12"," ""SLEEVE, CRIMPING 185MM2""- REQUIRED FOR STOCK REPLENISHMENT","2023-05-17","10:00","10248757","adverts/Xerox Scan_22052023115438.PDF","acc404088","2023-05-12","2023-05-17","2023-05-22","harare"
"TD23052222","2023-05-16"," INSUL. SHACKLE 78MM DIA 64MM HIGH PORCEL - PREPAYMENT METER AND LOOPED SERVICES MATERIAL","2023-05-19","10:00","10245967","adverts/Xerox Scan_22052023120119.PDF","acc404086","2023-05-16","2023-05-19","2023-05-22","harare"
"TD23052228","2023-05-10","""XARM, D FUSE 11KV SP/MTNG C498/2""  REF STF NUMBER 3032550 DEPOT MABVUKU","2023-05-12","10:00","10248984","adverts/Xerox Scan_22052023114937.PDF","acc404086","2023-05-10","2023-05-12","2023-05-22","harare"
"TD23052229","2023-05-09"," FERRULE SHEAR BOLTS 50-240mm2 - FOR STOCK REPLENISHMENT","2023-05-12","10:00","10245906","adverts/Xerox Scan_22052023113811.PDF","acc404088","2023-05-09","2023-05-12","2023-05-22","harare"
"TD23052239","2023-05-10"," ""MARKER CABLE POLY,RIBBON YELLOW"" STATE HOUSE MATERIAL ","2023-05-16","10:00","RE10244684","adverts/Xerox Scan_22052023114902.PDF","acc404088","2023-05-10","2023-05-16","2023-05-22","harare"
"TD23052240","2023-05-17"," J-KITS 120-185MM2 11KV PILC & XLPE FOR MABVUKU CABLE FAULTS STF 3061609 ","2023-05-19","10:00","10248948","adverts/Xerox Scan_22052023115239.PDF","acc404088","2023-05-17","2023-05-19","2023-05-22","harare"
"TD23052241","2023-05-12","  WORK ON METRE INSTALLATION BOOKS FOR USE AT PRE-PAYMENT RETROFEIT PROJECT","2023-05-17","10:00","10243253","adverts/Xerox Scan_22052023120025.PDF","acc466605","2023-05-12","2023-05-17","2023-05-22","harare"
"TD23052244","2023-05-17"," BOARD MV  6-WAY STF 3046702 MABVUKU PEMRAY S/S 1447","2023-05-19","10:00","10248265","adverts/Xerox Scan_22052023115044.PDF","acc404088","2023-05-17","2023-05-19","2023-05-22","harare"
"TD23052253","2023-05-10","MCB 600V 3PHASE 175A, 250A & 350A -  REF STF 3024241 MABVUKU DEPOT ","2023-05-12","10:00","10246731","adverts/Xerox Scan_22052023123432.PDF","acc404088","2023-05-10","2023-05-12","2023-05-22","harare"
"TD2305226","2023-05-10"," CRIMPING TOOL Hydraulic FOR SOUTHERTON DEPOT ","2023-05-16","10:00","RE10238307","adverts/Xerox Scan_22052023114502.PDF","acc404088","2023-05-10","2023-05-16","2023-05-22","harare"
"TD23052261","2023-05-12"," WORK ON CONSUMER INSTALLATION BOOKS FOR USE AT PRE-PAYMENT RETROFEIT PROJECT","2023-05-17","10:00","10248789","adverts/Xerox Scan_22052023115339.PDF","acc473010","2023-05-12","2023-05-17","2023-05-22","harare"
"TD23052265","2023-05-10"," J-KITS 120-185MM2 XLPE & SLEEVE 185MM2 FOR MABELREIGN DEPOT REF STF 3053327","2023-05-12","10:00","10248486","adverts/Xerox Scan_22052023112958.PDF","acc404088","2023-05-10","2023-05-12","2023-05-22","harare"
"TD23052266","2023-05-17"," J-KITS 120-185MM2 XLPE & PILC & SLEEVES 185MM2 FOR CB89 BIRCHES , 79 BIRCHES AND 79 STRATS FAULT REF STF 3061772 MBN","2023-05-19","10:00","10248962","adverts/Xerox Scan_22052023115144.PDF","acc404088","2023-05-17","2023-05-19","2023-05-22","harare"
"TD23052274","2023-05-18"," Trenching of 20meters between S/S 4171 and S/S 3779, CB59 Greystones, Borrowdale CSC","2023-05-18","10:00","10249161","adverts/Xerox Scan_22052023112926.PDF","acc404088","2023-05-18","2023-05-18","2023-05-22","harare"
"TD23052277","2023-05-17"," BOARD MV  6-WAY  STF 3046701 MABVUKU KENSINGTON S/S 1380","2023-05-19","10:00","10248264","adverts/Xerox Scan_22052023115113.PDF","acc404088","2023-05-17","2023-05-19","2023-05-22","harare"
"TD23052280","2023-04-21"," LADDER, ALUMINIUM EXTENSION 26 FT - FOR PPMS AND LOOPED SERVICES  REF MR MBAVARIRA","2023-04-27","10:00","RE10246094","adverts/Xerox Scan_22052023114325.PDF","acc404086","2023-04-21","2023-04-27","2023-05-22","harare"
"TD23052285","2023-05-15"," THRUST BORING  ACROSS SEVERAL ROADS TO ALLOW  FOR STATE HOUSE NEW 11KV FEEDER  CABLE LAYING.","2023-05-17","10:00","10246119","adverts/Xerox Scan_22052023124749.PDF","acc404085","2023-05-22","2023-05-17","2023-05-22","harare"
"TD23052287","2023-05-17"," PURCHASE OF ALL IN ONE DESKTOPS TOUCH FOR   WEST AND EAST  SENIOR SYSTEMS CONTROLLERS  AT NCC","2023-05-22","10:00","10247273","adverts/Xerox Scan_22052023125410.PDF","acc475300","2023-05-22","2023-05-22","2023-05-22","harare"
"TD23052288","2023-05-16"," INSULATORS POLYMER STRING - REQUIRED FOR OPS REF STF 3007610","2023-05-19","10:00","RE10245184","adverts/Xerox Scan_22052023120308.PDF","acc404086","2023-05-16","2023-05-19","2023-05-22","harare"
"TD23052292","2023-05-16"," INSULATORS POLYMER STRING - REQUIRED FOR OPS REF STF 3007610","2023-05-19","10:00","RE10245184","adverts/1684760809Xerox Scan_22052023120308.PDF","acc404086","2023-05-16","2023-05-19","2023-05-22","harare"
"TD23052377","2023-05-16"," INSULATION TAPE PVC BLACK ADHES 18MM X 0.18MM X 20 M","2023-05-19","10:00","10245963","adverts/Xerox Scan_22052023142518.PDF","acc404087","2023-05-16","2023-05-19","2023-05-23","harare"
"TD23052410","2023-05-19"," D FUSE MOUNT  C/W M.BRACKET & FUSE 11KV FOR STOCK REPLENISHMENT","2023-05-23","10:00","10249023","adverts/Xerox Scan_24052023172157.PDF","acc404088","2023-05-19","2023-05-23","2023-05-24","harare"
"TD23052430","2023-05-18"," FUSE HRC 440V 400A WEDGE  3.25"" CTRS HEN - FOR STOCK REPLENISHMENT","2023-05-23","10:00","10249013","adverts/Xerox Scan_24052023172751.PDF","acc404088","2023-05-18","2023-05-23","2023-05-24","harare"
"TD23052431","2023-05-18"," FUSE HRC 440V 250A WEDGE TYPE 3.25 CTRS - FOR STOCK REPLENISHMENT ","2023-05-23","10:00","10249000","adverts/Xerox Scan_24052023172637.PDF","acc404088","2023-05-18","2023-05-23","2023-05-24","harare"
"TD23052436","2023-05-19"," ""SLEEVE, CRIMPING  120MM2"" FOR STOCK REPLENISHMENT","2023-05-23","10:00","10242047","adverts/Xerox Scan_24052023171924.PDF","acc404088","2023-05-19","2023-05-23","2023-05-24","harare"
"TD23052437","2023-05-19"," BOARD MV 8-WAY - FOR S/S 446 ZENGEZA 1 MHUNGU CRESCENT ZENGEZA DEPOT","2023-05-23","10:00","RE10240171","adverts/Xerox Scan_24052023171622.PDF","acc404088","2023-05-19","2023-05-23","2023-05-24","harare"
"TD23052439","2023-05-18"," TAPE SCOTCH FILLED PUTTY - ","2023-05-23","10:00","10242822","adverts/Xerox Scan_24052023172514.PDF","acc404088","2023-05-18","2023-05-23","2023-05-24","harare"
"TD2305245","2023-05-19"," LUG CRIPMING 185MM X 16MM FOR STOCK REPLENISHMENT","2023-05-23","10:00","10248096","adverts/Xerox Scan_24052023171756.PDF","acc404088","2023-05-19","2023-05-23","2023-05-24","harare"
"TD23052452","2023-05-19"," METAL CLAD STEEL SUBSTATION  KIOSK - FOR S/S 446 ZENGEZA 1 MHUNGU CRESCENT ZENGEZA DEPOT","2023-05-23","10:00","10240169","adverts/Xerox Scan_24052023171552.PDF","acc404088","2023-05-19","2023-05-23","2023-05-24","harare"
"TD23052456","2023-05-19"," LUG CRIMPING 185MM X 12MM FOR STOCK REPLENISHMENT","2023-05-23","10:00","10248099","adverts/Xerox Scan_24052023172907.PDF","acc404088","2023-05-19","2023-05-23","2023-05-24","harare"
"TD2305246","2023-05-18"," BRACKET LV FUSE ZIGZAG - FOR STOCK REPLENISHMENT","2023-05-23","10:00","10249063","adverts/Xerox Scan_24052023172404.PDF","acc404088","2023-05-18","2023-05-23","2023-05-24","harare"
"TD23052473","2023-05-19"," WIRE GALV STAY 45 TON 7/12"""""""" STRAIN"" - REQUIRED FOR REGION FAULT MAINTENANCE","2023-05-23","10:00","10249094","adverts/Xerox Scan_24052023172044.PDF","acc404086","2023-05-19","2023-05-23","2023-05-24","harare"
"TD23052480","2023-05-19"," LINE MATERIALS FOR ZENGEZA DEPOT ","2023-05-23","10:00","10244324","adverts/Xerox Scan_24052023171653.PDF","acc404086","2023-05-19","2023-05-23","2023-05-24","harare"
"TD23052918","2023-05-19"," Purchase of crimping sleeves 95mm2","2023-05-23","10:00","10248966","adverts/Xerox Scan_29052023071106.PDF","acc404088","2023-05-29","2023-05-23","2023-05-29","harare"
"TD23052919","2023-05-19"," PURCHASE OF INSULATION TAPE","2023-05-23","10:00","10248931","adverts/Xerox Scan_29052023073735.PDF","acc404088","2023-05-29","2023-05-23","2023-05-29","harare"
"TD23052923","2023-05-19"," PURCHASE OF CRIMPING LUGS 95MMX20MM","2023-05-23","10:00","10248968","adverts/Xerox Scan_29052023072711.PDF","acc404088","2023-05-29","2023-05-23","2023-05-29","harare"
"TD2305295","2023-05-19"," PURCHASE OF CRIMPING LUGS 70MMX20MM","2023-05-23","10:00","10248969","adverts/Xerox Scan_29052023071953.PDF","acc404088","2023-05-29","2023-05-23","2023-05-29","harare"
"TD23052953","2023-05-19"," PURCHASE OF CRIMPING LUGS 150X16MM","2023-05-23","10:00","10248103","adverts/Xerox Scan_29052023072338.PDF","acc404088","2023-05-29","2023-05-23","2023-05-29","harare"
"TD23052956","2023-05-19"," PURCHASE OF  TAPE 18MMX0.18MM X20M PVC RED","2023-05-23","10:00","10244122","adverts/Xerox Scan_29052023073935.PDF","acc404088","2023-05-29","2023-05-23","2023-05-29","harare"
"TD23052974","2023-05-19"," PURCHASE OF CRIMPING LUGS 150MMX12MM","2023-05-23","10:00","10248967","adverts/Xerox Scan_29052023071628.PDF","acc404088","2023-05-29","2023-05-23","2023-05-29","harare"
"TD23053112","2023-05-24"," INSULATION TAPE PVC BLACK ADHES 18MM X 0.18MM X 20 M","2023-05-29","10:00","10249322","adverts/Xerox Scan_31052023104133.PDF","acc404085","2023-05-24","2023-05-29","2023-05-31","harare"
"TD23053137","2023-05-19"," ELECTRICIAN GLOVES RUBBER SIZE 9,10 &11","2023-05-24","10:00","10248927","adverts/Xerox Scan_31052023133528.PDF","acc404085","2023-05-19","2023-05-24","2023-05-31","harare"
"TD23053164","2023-05-19"," GLAND CABLE SIZE 2","2023-05-31","10:00","10249134","adverts/Xerox Scan_31052023133001.PDF","acc404085","2023-05-19","2023-05-24","2023-05-31","harare"
"TD23053170","2023-05-19"," WIRE GALV STAY 45 TON 7/14 ''STRAIN''   REQUIRED FOR REGION FAULT MAINTENANCE","2023-05-24","10:00","10249093","adverts/Xerox Scan_31052023133209.PDF","acc404086","2023-05-19","2023-05-24","2023-05-31","harare"
"TD23053190","2023-05-19"," HPCF 226 #26A BLACK TONER CARTRIDGE FOR ZENGEZA DEPOT PRINTERS","2023-05-23","10:00","10247218","adverts/Xerox Scan_31052023102116.PDF","acc473000","2023-05-19","2023-05-23","2023-05-31","harare"
"TD23060111","2023-05-19"," REPLACEMENT OF FAULTY CAMERAS AT CHITUNGWIZA DISTRICT OFFICE","2023-05-24","10:00","10248447","adverts/Xerox Scan_01062023132759.PDF","acc474030","2023-05-19","2023-05-24","2023-06-01","harare"
"TD23060121","2023-05-24","LINE MATERIALS  REQUIRED FOR K/DZANA DEPOT REF STF 2906895","2023-05-29","10:00","10249260","adverts/Xerox Scan_01062023152623.PDF","acc404086","2023-05-24","2023-05-29","2023-06-01","harare"
"TD23060151","2023-05-26"," JOINTING KITS 240-300MM2 3C 33KV XLPE REQUIRED FOR REGION FAULT MAINTENANCE","2023-05-30","10:00","10248978","adverts/Xerox Scan_01062023141716.PDF","acc404088","2023-05-26","2023-05-30","2023-06-01","harare"
"TD23060166","2023-05-26"," J-KITS 120-185MM2 11KV XLPE & PILC - REF STF NUMBER 3069710 BORROWDALE DEPOT ","2023-05-30","10:00","10249483","adverts/Xerox Scan_01062023141533.PDF","acc404088","2023-05-26","2023-05-30","2023-06-01","harare"
"TD23060169","2023-05-24"," INSUL. DISC POLYMER 11KV - REQUIRED FOR K/DZANA DEPOT REF STF 2906895","2023-05-29","10:00","10249262","adverts/Xerox Scan_01062023133108.PDF","acc404086","2023-05-24","2023-05-29","2023-06-01","harare"
"TD23060257","2023-05-24"," LINE MATERIALS - REQUIRED FOR K/DZANA DEPOT REF STF 2906895","2023-05-29","10:00","10249263","adverts/Xerox Scan_01062023141749.PDF","acc404086","2023-05-24","2023-05-29","2023-06-02","harare"
"TD23060516","2023-06-01","  TRANSPORTATION  OF  46 MV POLES FROM POLE PLANT TO MABVUKU DEPOT X 2 LOADS","2023-06-05","10:00","10245717","adverts/Xerox Scan_05062023122158.PDF","acc473600","2023-06-01","2023-06-05","2023-06-05","harare"
"TD23060526","2023-05-29"," CB79 AND CB19 BIRCHES LINK CONSTRUCTION REF STF 3072450 MBN","2023-05-31","10:00","10249498","adverts/Xerox Scan_05062023153758.PDF","acc404086","2023-05-29","2023-05-31","2023-06-05","harare"
"TD23060547","2023-05-31"," Printer toner Color laser jet pro M252n for G Gohodzi","2023-06-05","10:00","10249752","adverts/Xerox Scan_05062023122528.PDF","acc473010","2023-05-31","2023-06-05","2023-06-05","harare"
"TD23060555","2023-06-01"," URGENTLY REQUIRED FOR UNIT J 11KV CABLE FAULT.","2023-06-05","10:00","10249723","adverts/Xerox Scan_05062023122625.PDF","acc404070","2023-06-01","2023-06-05","2023-06-05","harare"
"TD2306057","2023-06-01"," HPCF 226 #26A BLACK TONER CARTRIDGE ZENGEZA DEPOT PRINTERS","2023-06-05","10:00","10247218","adverts/Xerox Scan_05062023122402.PDF","acc473010","2023-06-01","2023-06-05","2023-06-05","harare"
"TD23060588","2023-06-01"," Provision of capacity building in basic counselling 25 individuals (5 Day Training) Mental Health Champions Training and certification Bidders to attach a list of topics covered in their course. Modules to be provided to trainees","2023-06-05","10:00","10249490","adverts/1685969562Xerox Scan_05062023121750.PDF","acc473660","2023-06-01","2023-06-05","2023-06-05","harare"
"TD23060592","2023-05-29"," INSUL. DISC PORCELAIN 254MM DIA 44KN - REQUIRED FOR STOCK REPLENISHMENT","2023-05-31","10:00","10249543","adverts/Xerox Scan_05062023153531.PDF","acc404086","2023-05-29","2023-05-31","2023-06-05","harare"
"TD2306065","2023-06-02"," REQUIRED FOR W/PARK DEPOT REF STF 2997261","2023-06-06","10:00","10244569","adverts/Xerox Scan_06062023135812.PDF","acc404070","2023-06-02","2023-06-06","2023-06-06","harare"
"TD23060672","2023-06-02"," REQUIRED FOR G/VIEW DEPOT REF STF 3077151","2023-06-06","10:00","10249821","adverts/Xerox Scan_06062023140246.PDF","acc404070","2023-06-02","2023-06-06","2023-06-06","harare"
"TD23060684","2023-06-02"," REQUIRED FOR W/PARK DEPOT REF STF 2997261","2023-06-06","10:00","10244569","adverts/1686062430Xerox Scan_06062023135812.PDF","acc404070","2023-06-02","2023-06-06","2023-06-06","harare"
"TD23060727","2023-06-02"," REQUIRED FOR W/PARK DEPOT REF STF 2997261","2023-06-05","10:00","10244569","adverts/1686123242Xerox Scan_06062023135812.PDF","acc404088","2023-06-02","2023-06-06","2023-06-07","harare"
"TD23060751","2023-05-19"," GLOVES ELECTRICIAN SIZE 9,10,&11","2023-05-24","10:00","10248927","adverts/Xerox Scan_06062023131733.PDF","acc404087","2023-05-19","2023-05-24","2023-06-07","harare"
"TD23060780","2023-06-02"," REQUIRED FOR W/PARK DEPOT REF STF 2997261","2023-06-06","10:00","10244569","adverts/1686129867Xerox Scan_06062023135812.PDF","acc404070","2023-06-02","2023-06-06","2023-06-07","harare"
"TD23060821","2023-05-19"," WIRE GALV STAY 45 TON 7/14 STRAIN REQUIRED FOR REGION FAULT MAINTENANCE","2023-05-24","10:00","10249093","adverts/Xerox Scan_07062023110623.PDF","acc404085","2023-05-19","2023-05-24","2023-06-08","harare"
"TD23060839","2023-05-19"," GLAND CABLE SIZE 2 REQUIRED FOR REGION FAULT MAINTENANCE","2023-05-24","10:00","10249134","adverts/1686229973Xerox Scan_06062023131528.PDF","acc404085","2023-05-19","2023-05-24","2023-06-08","harare"
"TD23060869","2023-05-19"," GLAND CABLE SIZE 2 REQUIRED FOR REGION FAULT MAINTENANCE","2023-05-24","10:00","10249134","adverts/Xerox Scan_06062023131528.PDF","acc404085","2023-05-19","2023-05-24","2023-06-08","harare"
"TD23060918","2023-06-02","  PURCHASE OF TAPE SCOTCH FILLED PUTTY REQUIRED FOR W/PARK DEPOT REF STF 2997261","2023-06-06","10:00","10244569","adverts/1686307298Xerox Scan_06062023135812.PDF","acc404070","2023-06-02","2023-06-06","2023-06-09","harare"
